192.168.1.1 - - [26/Oct/2025:11:02:01 +0000] "GET /favicon.ico HTTP/1.1" 404 153 "http://ssh.nodove.com/" "Mozilla/5.0 (X11; Linux x86_64; rv:144.0) Gecko/20100101 Firefox/144.0" "-"
192.168.1.1 - - [26/Oct/2025:11:02:01 +0000] "GET / HTTP/1.1" 403 153 "-" "Mozilla/5.0 (X11; Linux x86_64; rv:144.0) Gecko/20100101 Firefox/144.0" "-"
192.168.1.1 - - [26/Oct/2025:11:02:01 +0000] "GET /favicon.ico HTTP/1.1" 404 153 "http://ssh.nodove.com/" "Mozilla/5.0 (X11; Linux x86_64; rv:144.0) Gecko/20100101 Firefox/144.0" "-"
192.168.1.1 - - [26/Oct/2025:11:02:01 +0000] "GET / HTTP/1.1" 403 153 "-" "Mozilla/5.0 (X11; Linux x86_64; rv:144.0) Gecko/20100101 Firefox/144.0" "-"
192.168.1.1 - - [26/Oct/2025:11:02:01 +0000] "GET / HTTP/1.1" 403 153 "-" "Mozilla/5.0 (X11; Linux x86_64; rv:144.0) Gecko/20100101 Firefox/144.0" "-"
192.168.1.1 - - [26/Oct/2025:11:02:02 +0000] "GET / HTTP/1.1" 403 153 "-" "Mozilla/5.0 (X11; Linux x86_64; rv:144.0) Gecko/20100101 Firefox/144.0" "-"
192.168.1.1 - - [26/Oct/2025:11:02:02 +0000] "GET / HTTP/1.1" 403 153 "-" "Mozilla/5.0 (X11; Linux x86_64; rv:144.0) Gecko/20100101 Firefox/144.0" "-"
192.168.1.1 - - [26/Oct/2025:11:02:02 +0000] "GET / HTTP/1.1" 403 153 "-" "Mozilla/5.0 (X11; Linux x86_64; rv:144.0) Gecko/20100101 Firefox/144.0" "-"
192.168.1.1 - - [26/Oct/2025:11:15:59 +0000] "GET / HTTP/1.1" 403 153 "-" "Mozilla/5.0 (X11; Linux x86_64; rv:144.0) Gecko/20100101 Firefox/144.0" "-"
192.168.1.1 - - [26/Oct/2025:11:15:59 +0000] "GET /favicon.ico HTTP/1.1" 404 153 "http://ssh.nodove.com/" "Mozilla/5.0 (X11; Linux x86_64; rv:144.0) Gecko/20100101 Firefox/144.0" "-"
192.168.1.1 - - [26/Oct/2025:11:16:00 +0000] "GET / HTTP/1.1" 403 153 "-" "Mozilla/5.0 (X11; Linux x86_64; rv:144.0) Gecko/20100101 Firefox/144.0" "-"
